,source,author,title,description,url,urlToImage,publishedAt,content
39,"{'id': None, 'name': 'Investopedia'}",Aaron McDade,"Oracle to Spend $3B in Germany, Netherlands on Cloud, AI Infrastructure",Oracle on Tuesday said it would invest a total of $3 billion upgrading its cloud infrastructure at its facilities in Germany and the Netherlands amid the...,https://www.investopedia.com/oracle-to-spend-3b-in-germany-netherlands-on-cloud-ai-infrastructure-11772213,https://s.yimg.com/ny/api/res/1.2/xUvuZcVq9ljScMMoAvTRmA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/investopedia_245/fd06f3c26d722d33289ad6776d197223,2025-07-15T12:04:35Z,"May James / SOPA Images / LightRocket / Getty Images
 Oracle shares have surged to record highs in recent weeks
<ul><li>Oracle on Tuesday committed to spending $3 billion across Germany and the Net… [+1813 chars]"
40,"{'id': None, 'name': 'Yahoo Entertainment'}",Soumya Eswaran,What Makes Amazon.com (AMZN) a Lucrative Investment?,"Oakmark Funds, advised by Harris Associates, released its “Oakmark Fund” second quarter 2025 investor letter. A copy of the letter can be downloaded here. In...",https://finance.yahoo.com/news/makes-amazon-com-amzn-lucrative-113138066.html,https://media.zenfs.com/en/insidermonkey.com/96b2a95f603866c28e00574448cae026,2025-07-17T11:31:38Z,"Oakmark Funds, advised by Harris Associates, released its Oakmark Fund second quarter 2025 investor letter. A copy of the letter can be downloaded here. In the second quarter, the fund underperformed… [+2682 chars]"
41,"{'id': None, 'name': 'Yahoo Entertainment'}",Abdul Rahman,Amazon (AMZN) Considers Additional Investment in Anthropic,"Amazon.com, Inc. (NASDAQ:AMZN) is one of the top e-commerce stocks with long-term potential. On July 10, Amazon was reportedly in talks to expand its $8...",https://finance.yahoo.com/news/amazon-amzn-considers-additional-investment-153747053.html,https://media.zenfs.com/en/insidermonkey.com/7d8d5d2c93e0496436c8272743df541d,2025-07-12T15:37:47Z,"Amazon.com, Inc. (NASDAQ:AMZN) is one of the top e-commerce stocks with long-term potential. On July 10, Amazon was reportedly in talks to expand its $8 billion investment in AI firm Anthropic, accor… [+1471 chars]"
42,"{'id': None, 'name': 'Forbes'}","Robert Barone, Contributor, 
 Robert Barone, Contributor
 https://www.forbes.com/sites/greatspeculations/people/robertbarone/",Equity Prices Rise To Record Levels Even As The Economy Slows,"On Friday (June 27th), both the S&P 500 and the Nasdaq closed at record levels. This occurred despite growing evidence of a slowing economy and continued trade angst.",https://www.forbes.com/sites/greatspeculations/2025/06/30/equity-prices-rise-to-record-levels-even-as-the-economy-slows/,https://imageio.forbes.com/specials-images/imageserve/6863341d28792b4d63ef8ce3/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-07-01T01:10:42Z,"On Friday (June 27th), both the S&amp;P 500 and the Nasdaq closed at record levels. This occurred despite growing evidence of a slowing economy and continued trade angst.1 Meanwhile, the DJIA is stil… [+6779 chars]"
43,"{'id': None, 'name': 'Yahoo Entertainment'}",Soumya Eswaran,Should You be Confident in Amazon’s (AMZN) Ability to Deliver Years of Solid Revenue Growth and Margin Expansion?,"Lakehouse Capital, a Sydney-based investment manager, released its “Lakehouse Global Growth Fund” May 2025 investor letter. A copy of the letter can be...",https://finance.yahoo.com/news/confident-amazon-amzn-ability-deliver-122945177.html,https://media.zenfs.com/en/insidermonkey.com/96b2a95f603866c28e00574448cae026,2025-07-04T12:29:45Z,"Lakehouse Capital, a Sydney-based investment manager, released its Lakehouse Global Growth Fund May 2025 investor letter. A copy of the letter can be downloaded here. May proved to be a favorable mon… [+3190 chars]"
44,"{'id': None, 'name': 'Yahoo Entertainment'}",Soumya Eswaran,Amazon.com (AMZN) Fell Due To the Rotation Away from Hyperscalers,"Qualivian Investment Partners, an investment partnership focused on long-only public equities, released its Q1 2025 investor letter. A copy of the letter can...",https://finance.yahoo.com/news/amazon-com-amzn-fell-due-113649310.html,https://media.zenfs.com/en/insidermonkey.com/96b2a95f603866c28e00574448cae026,2025-07-02T11:36:49Z,"Qualivian Investment Partners, an investment partnership focused on long-only public equities, released its Q1 2025 investor letter. A copy of the letter can be downloaded here. The fund outperformed… [+2630 chars]"
45,"{'id': None, 'name': 'Yahoo Entertainment'}",Abdul Rahman,Amazon (AMZN) Enforces Office Relocation Mandate for Remote Employees,"Amazon.com, Inc. (NASDAQ:AMZN) is one of the 10 best AI stocks to buy according to billionaire David Tepper. On June 19, Bloomberg revealed that the company ...",https://finance.yahoo.com/news/amazon-amzn-enforces-office-relocation-165018603.html,https://s.yimg.com/ny/api/res/1.2/BcTOrcZDfaT.fYdoGQFJKA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/insidermonkey.com/90e386a06858d8b4751ec77797010aed,2025-06-25T16:50:18Z,"Amazon.com, Inc. (NASDAQ:AMZN) is one of the 10 best AI stocks to buy according to billionaire David Tepper. On June 19, Bloomberg revealed that the company is implementing a strict return-to-office … [+2047 chars]"
46,"{'id': None, 'name': 'Yahoo Entertainment'}",Fahad Saleem,Analyst Explains His Key Concerns for Amazon.com (AMZN) Stock,"Amazon.com, Inc. (NASDAQ:AMZN) is one of the 10 Stocks to Watch in July as AI Enthusiasm Returns. Mark Mahaney, Evercore ISI head of internet research, said ...",https://finance.yahoo.com/news/analyst-explains-key-concerns-amazon-134133281.html,https://media.zenfs.com/en/insidermonkey.com/4b90d7f578ad878b699d674894261a91,2025-07-10T13:41:33Z,"Amazon.com, Inc. (NASDAQ:AMZN) is one of the 10 Stocks to Watch in July as AI Enthusiasm Returns.
Mark Mahaney, Evercore ISI head of internet research, said in a recent program on CNBC that Amazon.c… [+2058 chars]"
47,"{'id': None, 'name': 'Yahoo Entertainment'}",Bob Karr,"JPMorgan Lifts PT on Amazon.com (AMZN) Stock, Keeps Overweight","Amazon.com, Inc. (NASDAQ:AMZN) is one of the Most Promising AI Stocks to Buy Now. JPMorgan increased the price target on the company’s stock to $255 from...",https://finance.yahoo.com/news/jpmorgan-lifts-pt-amazon-com-192515524.html,https://s.yimg.com/ny/api/res/1.2/v4vjuMw83AspvSftOzdXyQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/226ed9ed0936942adb97f3d56073e411,2025-07-13T19:25:15Z,"Amazon.com, Inc. (NASDAQ:AMZN) is one of the Most Promising AI Stocks to Buy Now. JPMorgan increased the price target on the companys stock to $255 from $240, while keeping an Overweight rating. Nota… [+2190 chars]"
48,"{'id': None, 'name': 'Yahoo Entertainment'}",,AMZN Trade Idea: Capture Gains Without Chasing the Stock,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_df88ccce-f670-4e8b-9e60-2a1fd4f4f98f,,2025-07-18T11:00:03Z,"If you click 'Accept all', we and our partners, including 236 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+714 chars]"
49,"{'id': None, 'name': 'Yahoo Entertainment'}",,Bernstein Stays Bullish on Amazon (AMZN) With ‘Outperform’ Rating,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_05ca6ac4-f5ea-42f6-bd0f-208f7b495f47,,2025-07-22T13:07:15Z,"If you click 'Accept all', we and our partners, including 236 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+714 chars]"
50,"{'id': None, 'name': 'Yahoo Entertainment'}",,Analyst Sees Amazon’s (AMZN) ‘Azure Moment’ Coming for AWS,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a38a8223-7f88-4597-aba1-07836b4e8089,,2025-06-29T16:12:13Z,"If you click 'Accept all', we and our partners, including 235 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+714 chars]"
51,"{'id': None, 'name': 'Barchart.com'}",Mohit Oberoi,"Up Nearly 23% in 2025, Is Meta Platforms Still the Best AI Stock to Buy?","With YTD gains of nearly 23%, Meta is the best-performing Magnificent 7 stock this year. It has also established itself as a prominent AI play, and has...",https://www.barchart.com/story/news/33181053/up-nearly-23-in-2025-is-meta-platforms-still-the-best-ai-stock-to-buy,https://s.yimg.com/ny/api/res/1.2/mThy7FOnTBIHk42u5Haizg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/barchart_com_477/c013104eb96f31346f75030030a2becf,2025-07-02T18:14:43Z,"Meta by creativeneko via Shutterstock
The fortunes of the Magnificent 7 have diverged this year, and three constituents, namely Alphabet (GOOG), Apple (AAPL), and Tesla (TSLA), are in the red, with … [+4415 chars]"
52,"{'id': None, 'name': 'Barchart.com'}",Kritika Sarmah,AES Corporation’s Q2 2025 Earnings: What to Expect,"AES Corporation is gearing up to report its fiscal second-quarter results next month, and analysts are forecasting a robust double-digit growth in earnings.",https://www.barchart.com/story/news/33548248/aes-corporations-q2-2025-earnings-what-to-expect,https://media.zenfs.com/en/barchart_com_477/0eccb85bcf496d86301c7868b5d68165,2025-07-22T09:56:20Z,"AES Corp_ logo on phone-by IgorGolovniov via Shutterstock
The AES Corporation (AES) is a global energy company headquartered in Arlington, Virginia, operating in over 15 countries. Boasting a market… [+2436 chars]"
53,"{'id': None, 'name': 'Barchart.com'}",Mohit Oberoi,Is Nike Stock a Contrarian Buy Before Q4 Earnings on June 26?,"Nike stock has closed in the red for three consecutive years and continues to underperform in 2025. However, it looks like a contrarian buy heading into its ...",https://www.barchart.com/story/news/33048554/is-nike-stock-a-contrarian-buy-before-q4-earnings-on-june-26,https://s.yimg.com/ny/api/res/1.2/sZDNMwxSiotHltF4yzK9tA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/barchart_com_477/b41599163560a25a4838e09a86c8f3dc,2025-06-25T15:07:55Z,"Nike Neon Sign via Shutterstock
Nike (NKE) is set to release its fiscal Q4 earnings tomorrow, June 26, after the close of markets. With a YTD loss of 19.2%, the sneaker giant is heading into the con… [+4265 chars]"
54,"{'id': None, 'name': 'Yahoo Entertainment'}",Ines Ferré,Microsoft to cut workforce by up to 4% in latest round of layoffs,"Microsoft said it will cut less than 4% of its workforce, or roughly 9,000 jobs, as it aims to get rid of layers of management and utilize new technologies. ...",https://finance.yahoo.com/news/microsoft-to-cut-workforce-by-up-to-4-in-latest-round-of-layoffs-170306578.html,https://s.yimg.com/ny/api/res/1.2/11v.0CTJULQ_HBptpjKuRA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/6e316eb0-5757-11f0-bed5-ad0027ca890f,2025-07-02T17:03:06Z,"Microsoft (MSFT) is cutting its workforce by up to 4%, the company confirmed Wednesday.
The reductions, first reported by the Seattle Times, would amount to up to 9,120 jobs. Microsoft had 228,000 f… [+2150 chars]"
55,"{'id': None, 'name': 'TheStreet'}",Anand Sinha,"After 14 years and 140,000x gains, fortune worth billions surfaces this Fourth of July",Billions in transactions after a slumber of 14 years make waves this Independence Day.,https://www.thestreet.com/crypto/markets/after-14-years-and-140000x-gains-billions-surfaces-this-fourth-of-july,https://media.zenfs.com/en/thestreet_881/842a6d27c326d5b6d41baf2509c05cb7,2025-07-04T16:42:12Z,"After 14 years and 140,000x gains, fortune worth billions surfaces this Fourth of July originally appeared on TheStreet.
It's the Fourth of July, and the United States is celebrating its 249th Indep… [+1958 chars]"
56,"{'id': None, 'name': 'Barchart.com'}",Wajeeh Khan,Nvidia Just Became the First $4 Trillion Company in the World. Should You Buy NVDA Stock?,Nvidia extended gains to become the world’s first $4 trillion company on Wednesday. BofA analyst still sees further upside in NVDA shares.,https://www.barchart.com/story/news/33305583/nvidia-just-became-the-first-4-trillion-company-in-the-world-should-you-buy-nvda-stock,https://s.yimg.com/ny/api/res/1.2/aHKlvg5I5WHRzBcG0KH0Mg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/barchart_com_477/ff786c16de6836f3feca01d1b729fd5e,2025-07-09T17:42:57Z,"Image of Jensen Huang by jamesonwu1972 via Shutterstock
Investors are glued to Nvidia (NVDA) shares this morning after the chipmaker inched higher to become the worlds first $4 trillion company.
Vi… [+1928 chars]"
57,"{'id': None, 'name': 'Yahoo Entertainment'}",Anusuya Lahiri,"Amazon's AI-Powered Cost Cuts, Labor Gains And Record Prime Day Drive Analyst's Bullish Outlook","Amazon.com’s (NASDAQ:AMZN) continued focus on innovation and cost-efficiency is driving significant shifts in its operational strategy, positioning the...",https://finance.yahoo.com/news/amazons-ai-powered-cost-cuts-163045376.html,https://media.zenfs.com/en/Benzinga/27f3592a237f8bc536cbe1204d14b71f,2025-07-22T16:30:45Z,"Amazon.coms (NASDAQ:AMZN) continued focus on innovation and cost-efficiency is driving significant shifts in its operational strategy, positioning the company for long-term growth. As the integration… [+2295 chars]"
58,"{'id': None, 'name': ""Investor's Business Daily""}","PATRICK SEITZ, Investor's Business Daily",Warehouse Automation Trend Is Positive For These Stocks,The need to improve the speed and efficiency of warehouses is driving more automation. And that bodes well for Symbotic stock and others.,https://www.investors.com/news/technology/symbotic-stock-warehouse-automation-trend-positive/,https://www.investors.com/wp-content/uploads/2025/07/Stock-Symbotic-mobilerobot-02-company.jpg,2025-07-02T15:47:54Z,"The need to improve the speed and efficiency of warehouses is driving more automation. And that bodes well for Symbotic (SYM) stock and others in the space.
Investment bank UBS last week said its la… [+2263 chars]"
59,"{'id': None, 'name': 'Yahoo Entertainment'}",Francisco Velasquez,One tech giant is getting buried in the record-setting stock market,"With earnings next week, analysts still see upside for Netflix, citing strong trends, a hit content sale, and growing ad revenue.",https://finance.yahoo.com/news/one-tech-giant-is-getting-buried-in-the-record-setting-stock-market-144549770.html,https://s.yimg.com/ny/api/res/1.2/Rh2N2DdR7iVMuzkipd43Rg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/e3295a40-5e53-11f0-b2fc-6d304e9acbed,2025-07-11T14:45:49Z,"Netflix (NFLX) has gone missing in the market's summer rally.
Netflix stock has fallen 5.5% in July, a stark contrast to the continued surge of Big Tech companies like Meta (META), Amazon (AMZN), an… [+2573 chars]"
60,"{'id': None, 'name': 'Etf.com'}",DJ Shaw,Anti-DEI Firm Postpones Tesla ETF Over Musk Announcement,"- Azoria has postponed its Tesla Convexity ETF launch, citing CEO distraction concerns. - The firm sent a letter to Tesla's board questioning Musk's...",http://www.etf.com/sections/news/anti-dei-firm-postpones-tesla-etf-over-musk-announcement?utm_source=yahoo-finance&amp;utm_medium=rss&amp;utm_campaign=yahoo-finance-rss,https://s.yimg.com/ny/api/res/1.2/QtZ5VBpBWtE8g9AH1ydBtw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/indexuniverse.com/8b7beb6f36853fa515783ead0780431c,2025-07-07T21:00:00Z,"Azoria, an anti-diversity, equity and inclusion investment firm, postponed the public listing of its Tesla ETF scheduled for this week after Elon Musk announced plans to launch a new national politic… [+2476 chars]"
61,"{'id': None, 'name': 'Barchart.com'}",Barchart Insights,Jeff Bezos Unloads $5.4B in Amazon Shares: Should You Buy or Sell AMZN Stock Now?,Newlywed Jeff Bezos is dumping a massive amount of Amazon stock. Here's what it means for traders now.,https://www.barchart.com/story/news/33121362/jeff-bezos-unloads-5-4b-in-amazon-shares-should-you-buy-or-sell-amzn-stock-now,https://s.yimg.com/ny/api/res/1.2/p2CeINu6vj6muqtnuhBODg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04OTA-/https://media.zenfs.com/en/barchart_com_477/4f037f41167349d614758fc801fb8dcc,2025-06-30T13:32:46Z,"Image of Jeff Bezos by Fred Duval via Shutterstock
Founder Jeff Bezos just filed to sell up to $5.4 billion in Amazon (AMZN) stock and traders are watching closely.
According to the filing, Bezos p… [+1987 chars]"
62,"{'id': None, 'name': 'Yahoo Entertainment'}",Ricardo Pillai,"Casey’s General Stores, Inc (CASY): A Bull Case Theory","We came across a bullish thesis on Casey’s General Stores, Inc on Pitchstack Investing Substack by Pitchstack Investing. In this article, we will summarize...",https://finance.yahoo.com/news/casey-general-stores-inc-casy-182616644.html,https://media.zenfs.com/en/insidermonkey.com/9310cc71c6b9d6df7dbb9a058d0c1c4a,2025-07-07T18:26:16Z,"We came across a bullish thesis on Caseys General Stores, Inc on Pitchstack Investing Substack by Pitchstack Investing. In this article, we will summarize the bulls thesis on CASY. Caseys General Sto… [+3474 chars]"
63,"{'id': None, 'name': 'Forbes'}","Bill Stone, Contributor, 
 Bill Stone, Contributor
 https://www.forbes.com/sites/bill_stone/",Mid-Year Outlook: Stocks Back At Highs,The S&P 500 reached a new high as fears stemming from tariffs and geopolitics have faded. Stocks are priced for a benign economic outcome and some support from the Fed.,https://www.forbes.com/sites/bill_stone/2025/06/29/mid-year-outlook-stocks-back-at-highs/,https://imageio.forbes.com/specials-images/imageserve/68602e981fbd2ee0381d5c63/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-06-29T11:00:00Z,"With stocks reaching a new high just as the midpoint of the year is reached, it is an opportune time ... More to look at what the second half of the year might hold. As the tariff threat eased and so… [+9498 chars]"
64,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Inglourious Basterds 2009 1080p AMZN WEB-DL H264-Kitsune,"Won 1 Oscar 134 wins & 173 nominations total See more awards » Plot: In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same. Genre: Advent…",https://post.rlsbb.cc/inglourious-basterds-2009-1080p-amzn-web-dl-h264-kitsune/,,2025-06-30T10:12:15Z,"Won 1 Oscar 134 wins &amp; 173 nominations total See more awards »
Plot: In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides … [+1014 chars]"
65,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Hell Motel S01E05 720p AMZN WEB-DL H264-RAWR,"Season 1, Episode 05 – “Jailbait”The guests grow more suspicious when the driver that brought them there days earlier shows up at their doorstep. His presence causes a rift between the men and women, leading to a violent outburst with devastating consequences…",https://post.rlsbb.cc/hell-motel-s01e05-720p-amzn-web-dl-h264-rawr/,,2025-07-07T17:39:22Z,"Season 1, Episode 05 “Jailbait”The guests grow more suspicious when the driver that brought them there days earlier shows up at their doorstep. His presence causes a rift between the men and women, l… [+630 chars]"
66,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Art Detectives S01E06 720p AMZN WEB-DL H264-RAWR,"Season 1, Episode 06 – “Final Bid”Mick’s father, Ron, is taken hostage by a criminal gang for stealing a valuable painting from them-and Mick gets an ultimatum; he and Shazia must investigate the theft of a rare Chinese vase that has disappeared from a locked…",https://post.rlsbb.cc/art-detectives-s01e06-720p-amzn-web-dl-h264-rawr/,,2025-07-07T08:50:10Z,"Season 1, Episode 06 “Final Bid”Mick’s father, Ron, is taken hostage by a criminal gang for stealing a valuable painting from them-and Mick gets an ultimatum; he and Shazia must investigate the theft… [+496 chars]"
67,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Espero Tua ReVolta 2019 720p AMZN WEB-DL H264-BiOMA,"Espero tua (Re)volta (original title) - Awards 17 wins & 4 nominations total See more awards » Plot: Young Brazilians make history in this radical document. Initially they are fighting for education, then their subversive actions take on a new dimension. Genr…",https://post.rlsbb.cc/espero-tua-revolta-2019-720p-amzn-web-dl-h264-bioma/,,2025-07-07T05:52:35Z,"Espero tua (Re)volta (original title) - Awards 17 wins &amp; 4 nominations total See more awards »
Plot: Young Brazilians make history in this radical document. Initially they are fighting for educa… [+1099 chars]"
68,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Procura-se 2022 720p AMZN WEB-DL H264-BiOMA,"Plot: After her grandfather dies leaving a priceless heritage, a world-traveling party girl finds herself excluded from his will unless she marries someone. Desperate to get the money, she goes on a search for a rental husband. Genre: Comedy | RomanceIMDB Rat…",https://post.rlsbb.cc/procura-se-2022-720p-amzn-web-dl-h264-bioma/,,2025-07-08T00:35:17Z,"Plot: After her grandfather dies leaving a priceless heritage, a world-traveling party girl finds herself excluded from his will unless she marries someone. Desperate to get the money, she goes on a … [+1353 chars]"
69,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Desperate 2025 1080p AMZN WEB-DL H264-playWEB,"Plot: N/AGenre: DramaIMDB Rating Live: IMDB Rating: N/ATMDB Rating: N/ARotten Rating: N/AMetacritic Rating: N/ADirected by: Cjon SaulsberryStarring: Julia Barnett , Raymond Beck , Robby BettsRelease Name: Desperate.2025.WEB.H264-RBBSize: 717MBVideo: MP4 | 720…",https://post.rlsbb.cc/desperate-2025-1080p-amzn-web-dl-h264-playweb/,,2025-07-08T13:03:53Z,"Plot: N/A
Genre: DramaIMDB Rating Live:IMDB Rating: N/ATMDB Rating: N/ARotten Rating: N/AMetacritic Rating: N/ADirected by: Cjon SaulsberryStarring: Julia Barnett , Raymond Beck , Robby Betts
Relea… [+1606 chars]"
70,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Next Gen NYC S01E05 1080p AMZN WEB-DL H264-Kitsune,"Season 1, Episode 05 – “Zero Bucks Given”Brooks reaches a breaking point while styling Meredith for her caviar event; Ava’s arrival to the party ignites drama; Charlie ducks out on a hefty bar tab, leaving Hudson and Riley stuck footing the bill.Links: HOMEPA…",https://post.rlsbb.cc/next-gen-nyc-s01e05-1080p-amzn-web-dl-h264-kitsune/,,2025-07-02T08:02:13Z,"Season 1, Episode 05 “Zero Bucks Given”Brooks reaches a breaking point while styling Meredith for her caviar event; Ava’s arrival to the party ignites drama; Charlie ducks out on a hefty bar tab, lea… [+473 chars]"
71,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Welcome to Wrexham S04E08 1080p AMZN WEB-DL H264-FLUX,"Season 4, Episode 08 – “Do a Wrexham”Wrexham and Wycombe stage a dramatic battle for the final automatic promotion spot as the entire town wonders if Wrexham’s bad luck is about to return.Links: HOMEPAGE – TVDBWelcome.To.Wrexham.S04E08.720p.WEB.H264-JFFMKV | …",https://post.rlsbb.cc/welcome-to-wrexham-s04e08-1080p-amzn-web-dl-h264-flux/,,2025-06-27T05:37:23Z,"Season 4, Episode 08 “Do a Wrexham”Wrexham and Wycombe stage a dramatic battle for the final automatic promotion spot as the entire town wonders if Wrexham’s bad luck is about to return.
Links:HOMEP… [+1099 chars]"
72,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Teen Mom UK S11E03 720p AMZN WEB-DL H264-RAWR,"Season 11, Episode 03 – “Looking Forward or Back?”Chloe’s in a celebratory mood as she finally has the baby shower she’s always dreamed of, Sassi’s rolling up her sleeves and working on her future, Amber’s dealing with an old foe (and it’s not just Ste), Mia …",https://post.rlsbb.cc/teen-mom-uk-s11e03-720p-amzn-web-dl-h264-rawr/,,2025-06-26T09:37:44Z,"Season 11, Episode 03 “Looking Forward or Back?”Chloe’s in a celebratory mood as she finally has the baby shower she’s always dreamed of, Sassi’s rolling up her sleeves and working on her future, Amb… [+520 chars]"
73,"{'id': None, 'name': 'Rlsbb.cc'}",saamaan1@yahoo.com (Master),The Following S01-S03 1080p AMZN WEB-DL H264-playWEB,"A brilliant, charismatic, and psychotic serial killer communicates with other active serial killers and activates a cult of believers who follow his every command. Links: HOMEPAGE – iMDBThe.Following.S01-S03.1080p.AMZN.WEB-DL.DD+5.1.H.264-playWEBMKV | AC3 / d…",https://post.rlsbb.cc/the-following-s01-s03-1080p-amzn-web-dl-h264-playweb/,,2025-07-05T12:53:00Z,"A brilliant, charismatic, and psychotic serial killer communicates with other active serial killers and activates a cult of believers who follow his every command. 
Links:HOMEPAGEiMDB
The.Following… [+142 chars]"
74,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Pieprzyc Mickiewicza 2 2025 1080p AMZN WEB-DL H264-playWEB,"Plot: With your consent, Filmweb Trusted Partners IAB 909 and other Trusted Partners use cookies or similar technologies to store, process and access personal data, such as information about your visit to this website, IP addresses and cookie identifiers. Som…",https://post.rlsbb.cc/pieprzyc-mickiewicza-2-2025-1080p-amzn-web-dl-h264-playweb/,,2025-07-03T18:38:08Z,"Plot: With your consent, Filmweb Trusted Partners IAB 909 and other Trusted Partners use cookies or similar technologies to store, process and access personal data, such as information about your vis… [+1671 chars]"
75,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Interior Leather Bar 2013 1080p AMZN WEB-DL H264-TEPES,Awards 2 wins & 3 nominations total See more awards »Plot: Filmmakers James Franco and Travis Mathews re-imagine the lost 40 minutes from Cruising (1980) as a starting point to a broader exploration of sexual and creative freedom.Genre: DramaIMDB Rating Live:…,https://post.rlsbb.cc/interior-leather-bar-2013-1080p-amzn-web-dl-h264-tepes/,,2025-07-06T05:48:13Z,"Awards 2 wins &amp; 3 nominations total See more awards »
Plot: Filmmakers James Franco and Travis Mathews re-imagine the lost 40 minutes from Cruising (1980) as a starting point to a broader explor… [+1524 chars]"
76,"{'id': None, 'name': 'Rlsbb.cc'}","saamaan1@yahoo.com (Master), Master",Asog 2023 720p AMZN WEB-DL H264-Kitsune,"Awards 13 wins & 5 nominations total See more awards »Plot: Set in the wake of a destructive typhoon, this witty combination of road movie and docu-drama is a marvel of trans cinema. – BFI LondonGenre: Documentary | Comedy | DramaIMDB Rating Live: IMDB Rating…",https://post.rlsbb.cc/asog-2023-720p-amzn-web-dl-h264-kitsune/,,2025-07-05T10:38:45Z,"Awards 13 wins &amp; 5 nominations total See more awards »
Plot: Set in the wake of a destructive typhoon, this witty combination of road movie and docu-drama is a marvel of trans cinema. – BFI Lond… [+1554 chars]"
77,"{'id': None, 'name': 'Rlsbb.cc'}",saamaan1@yahoo.com (Master),Bäckström S03 1080p AMZN WEB-DL H264-playWEB,Note: In Swedish With English Selectable Subtitles or (HERE). Unscrupulous and arrogant murder detective Evert Bäckström finds himself with the hardest case he ever had when a skull pierced with bullet holes is found on an uninhabited island in the archipelag…,https://post.rlsbb.cc/backstrom-s03-1080p-amzn-web-dl-h264-playweb/,,2025-07-09T01:53:16Z,"Note: In Swedish With English Selectable Subtitles or (HERE).
 Unscrupulous and arrogant murder detective Evert Bäckström finds himself with the hardest case he ever had when a skull pierced with bu… [+232 chars]"
78,"{'id': None, 'name': 'Rlsbb.cc'}",saamaan1@yahoo.com (Master),Death and Compromise S01 720p AMZN WEB-DL H264-THR,The price is high for two Texan outlaws whose run-in with a corrupt deputy gets them framed for murder as they become targets of a sheriff’s wrath.Links: HOMEPAGE – iMDBDeath.And.Compromise.S01.720p.AMZN.WEB-DL.DDP2.0.H.264-THRMKV | AC3 / dolby digital plus |…,https://post.rlsbb.cc/death-and-compromise-s01-720p-amzn-web-dl-h264-thr/,,2025-06-25T13:53:46Z,"The price is high for two Texan outlaws whose run-in with a corrupt deputy gets them framed for murder as they become targets of a sheriff’s wrath.
Links:HOMEPAGEiMDB
Death.And.Compromise.S01.720p.… [+397 chars]"
