,source,author,title,description,url,urlToImage,publishedAt,content
38,"{'id': None, 'name': 'Yahoo Entertainment'}",Yahoo Finance,Earnings live: Netflix highlights as second quarter earnings season ramps up,"Second quarter earnings season kicked off in earnest, with Netflix results on deck.",https://finance.yahoo.com/news/live/earnings-live-netflix-highlights-as-second-quarter-earnings-season-ramps-up-205852482.html,https://s.yimg.com/ny/api/res/1.2/n73UgQmtRa25MY1vPX3ZCA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-03/c7bb9a00-0036-11f0-b5cb-e106bbb3fe5e,2025-07-14T20:58:52Z,"More second quarter earnings are rolling in, with Netflix (NFLX) highlighting the reports on Thursday.
Investors received updates from several names before the bell, including PepsiCo (PEP), GE Aero… [+11223 chars]"
39,"{'id': None, 'name': 'Benzinga'}",Namrata Sen,"Bernie Sanders Slams Job Cuts, Says AI Should Give Workers More Time Off: 'Instead Of Throwing You Out On The Street...'","Senator Bernie Sanders (I-VT) is advocating for a 32-hour workweek, citing the potential for advancements in artificial intelligence and automation to provide workers with more personal time.",https://www.benzinga.com/news/25/06/46107739/bernie-sanders-slams-job-cuts-says-ai-should-give-workers-more-time-off-instead-of-throwing-you-out,https://cdn.benzinga.com/files/images/story/2025/06/25/Lancaster--Pa--Usa---May-5--2018-Us-Sena_0.jpeg?width=1200&height=800&fit=crop,2025-06-26T05:31:07Z,"Sen. Bernie Sanders (I-VT) is advocating for a 32-hour workweek, citing the potential for advancements in artificial intelligence and automation to provide workers with more personal time.
What Happ… [+1795 chars]"
40,"{'id': None, 'name': 'Psychology Today'}",Sherry Pagoto Ph.D.,The Golden Bachelor's Age Preference Is Hitting a Nerve,"""Golden Bachelor"" fans are up in arms about its new star's refusal to date women over 60. The research on age-gap relationships shows they have a point.",https://www.psychologytoday.com/us/blog/shrink/202507/the-golden-bachelors-age-preference-is-hitting-a-nerve,https://cdn2.psychologytoday.com/assets/styles/manual_crop_1_91_1_1528x800/public/teaser_image/blog_entry/2025-07/artur-tumasjan-kek_mdDxjy8-unsplash.jpg?itok=xrP8H7tq,2025-07-07T11:32:46Z,"1 The Mel Owens Golden Bachelor drama, explained. (2025, July 2). Glamour. Retrieved July 4, 2025, from https://www.glamour.com/story/the-mel-owens-golden-bachelor-drama-explained
2 Rich, J. (2025, … [+5305 chars]"
41,"{'id': None, 'name': 'Yahoo Entertainment'}",TipRanks,"Nike, Boeing and Alphabet upgraded: Wall Street’s top analyst calls","The most talked about and market moving research calls around Wall Street are now in one place. Here are today’s research calls that investors need to know, ...",https://finance.yahoo.com/news/nike-boeing-alphabet-upgraded-wall-140111152.html,https://media.zenfs.com/en/tipranks_452/25f7b7a3880f79024b9dce2b5433a354,2025-06-28T14:01:11Z,"The most talked about and market moving research calls around Wall Street are now in one place. Here are todays research calls that investors need to know, as compiled by The Fly.<li>HSBC upgraded Ni… [+2650 chars]"
42,"{'id': None, 'name': 'Yahoo Entertainment'}",David Hollerith,Wall Street is coming to the Fed's defense,Some of the biggest names on Wall Street are getting louder about the importance of an independent Federal Reserve as the White House pressure on Jerome...,https://finance.yahoo.com/news/wall-street-is-coming-to-the-feds-defense-125752102.html,https://s.yimg.com/ny/api/res/1.2/jUuwlCBfWQgoRdeXFXqu8w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/e576d010-b0cc-11ee-bfcb-4b2c5d3abc31,2025-07-17T12:57:52Z,"Some of the biggest names on Wall Street are getting louder about the importance of an independent Federal Reserve as the White House pressure on Jerome Powell intensifies.
JPMorgan Chase (JPM) CEO … [+2609 chars]"
43,"{'id': None, 'name': 'Yahoo Entertainment'}",Brian Sozzi,Tesla stock in search of an earnings charge: Opening Bid top takeaways,Tesla bulls could use an upbeat earnings day. Same for Alphabet.,https://finance.yahoo.com/news/tesla-stock-in-search-of-an-earnings-charge-opening-bid-top-takeaways-163102273.html,https://s.yimg.com/ny/api/res/1.2/sVDcofHGP.XFWbLuMtYjOQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDI-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/f666f4a0-6191-11f0-b33f-22af308782be,2025-07-21T16:31:02Z,"The markets enter a strange week while hovering around records.
We'll get earnings from ""Magnificent Seven"" names such as Alphabet (GOOG, GOOGL) and Tesla (TSLA). But the Federal Reserve is in a bla… [+3602 chars]"
44,"{'id': None, 'name': 'Forbes'}","Michael Foster, Contributor, 
 Michael Foster, Contributor
 https://www.forbes.com/sites/michaelfoster/",This Secret Dividend Formula Crushed Stocks In The ‘Lost Decade’,"Tariffs. Inflation. Soaring interest rates. The financial press, of course, blares about all of them—day in and day out.",https://www.forbes.com/sites/michaelfoster/2025/07/14/this-secret-dividend-formula-crushed-stocks-in-the-lost-decade/,https://imageio.forbes.com/specials-images/imageserve/687440d2e97c7ee75eb484a2/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-07-14T20:15:00Z,"Lost decade text on Business chart background 3d rendering
getty
Tariffs. Inflation. Soaring interest rates. The financial press, of course, blares about all of themday in and day out.
Truth is, t… [+5118 chars]"
45,"{'id': None, 'name': 'Forbes'}","Bill Stone, Contributor, 
 Bill Stone, Contributor
 https://www.forbes.com/sites/bill_stone/",Second Quarter Earnings Season Update: Banks Beat,"Banks got the second quarter earnings season off to a strong start. 110 S&P 500 companies are scheduled for this week, including two of the crucial Magnificent 7.",https://www.forbes.com/sites/bill_stone/2025/07/20/second-quarter-earnings-season-update-banks-beat/,https://imageio.forbes.com/specials-images/imageserve/687b8e0dcbd81099779a70e8/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-07-20T11:00:00Z,"Banks provided a strong start to the second quarter earnings season. During this busy earnings week, ... More the crucial technology companies begin to report, including Google's parent, Alphabet. (P… [+5502 chars]"
46,"{'id': None, 'name': 'Forbes'}","Michael Foster, Contributor, 
 Michael Foster, Contributor
 https://www.forbes.com/sites/michaelfoster/",Miss The April Dip? This Big Dividend Still Sells For 20% Off,"I don’t have to tell you this market is “pricey”—levitating from all-time high to all-time high. That’s got a lot of investors stuck on the sidelines, too afraid to buy.",https://www.forbes.com/sites/michaelfoster/2025/07/22/miss-the-april-dip-this-big-dividend-still-sells-for-20-off/,https://imageio.forbes.com/specials-images/imageserve/6877e55c2b38f4548d973fcf/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-07-22T14:00:00Z,"A stack of colorful shipping containers restricted by yellow tape labeled tariffs. Represents global ... More trade challenges, import-export restrictions, and economic impacts of international tarif… [+4874 chars]"
47,"{'id': None, 'name': 'Forbes'}","Catherine Brock, Contributor, 
 Catherine Brock, Contributor
 https://www.forbes.com/sites/wealth-planning-insights/people/catherinebrock/","Investing News: Tech, Crypto, Banking, And Inflation Headlines Could Spur Volatility",Six investing headlines to watch plus three steps to prepare for stock price volatility this summer and beyond.,https://www.forbes.com/sites/catherinebrock/2025/07/16/investing-news-tech-crypto-banking-and-inflation-headlines-could-spur-volatility/,https://imageio.forbes.com/specials-images/imageserve/68781b00558a517d66c03de1/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-07-16T21:40:52Z,"The mix of positive and negative investing news this week creates a ripe environment for stock-price ... More volatility this summer and beyond.
getty
A whirlwind of impactful investing news is thr… [+4615 chars]"
48,"{'id': None, 'name': 'Yahoo Entertainment'}",Brett LoGiurato,"Stock market today: Dow slides after CPI inflation accelerates, Nvidia's surge lifts Nasdaq to record","Tech led US stocks on Tuesday as a key consumer inflation print showed inflation accelerated in June, big banks kicked off earnings season, and Nvidia was...",https://finance.yahoo.com/news/live/stock-market-today-dow-slides-after-cpi-inflation-accelerates-nvidias-surge-lifts-nasdaq-to-record-200955051.html,https://s.yimg.com/ny/api/res/1.2/3zbwb3XbewajSrPkAL12gQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/d92df8f0-60f8-11f0-bdf6-bf6f74acb059,2025-07-15T20:09:55Z,"Stocks closed mixed Tuesday as a key consumer inflation print showed inflation accelerated in June, big banks kicked off earnings season, and Nvidia (NVDA) looked set to receive a green light for tra… [+11966 chars]"
49,"{'id': None, 'name': 'Yahoo Entertainment'}",David Hollerith,Big banks are trying to put Trump tariff tumult in their rear-view mirror,"Three months ago, bankers were grappling with a dealmaking freeze triggered by 'Liberation Day' market chaos, but the outlook is now considerably more...",https://finance.yahoo.com/news/big-banks-are-trying-to-put-trump-tariff-tumult-in-their-rear-view-mirror-080050427.html,https://s.yimg.com/ny/api/res/1.2/XHw06d2wy5w0IhUE.c09Fg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/23fef3d0-5e6e-11f0-a7fb-ba34b2b9ac3f,2025-07-14T08:00:50Z,"What a difference a quarter makes for the mood surrounding the nation's largest banks.
Three months ago, a sense of gloom hovered over the first quarter earnings season as bankers grappled with a de… [+4871 chars]"
50,"{'id': None, 'name': 'Yahoo Entertainment'}",Yahoo Finance,Earnings live: Second quarter earnings season set to kick off with big banks leading the way,"Second quarter earnings season is set to kick off on Tuesday, with expectations that profits grew at the slowest rate in over two years during the quarter.",https://finance.yahoo.com/news/live/earnings-live-second-quarter-earnings-season-set-to-kick-off-with-big-banks-leading-the-way-205852524.html,https://s.yimg.com/ny/api/res/1.2/n73UgQmtRa25MY1vPX3ZCA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-03/c7bb9a00-0036-11f0-b5cb-e106bbb3fe5e,2025-07-14T20:58:52Z,"The second quarter earnings season is ramping up.
On Tuesday, major US banks including JPMorgan (JPM), Wells Fargo (WFC), and Citigroup (C) will report their quarterly results to mark the unofficial… [+2254 chars]"
51,"{'id': None, 'name': 'Globalresearch.ca'}",Ellen Brown,“A Handful of Giant Banks”: Why Public Funds Should be Deposited in Publicly-Owned Banks,"A thriving economy requires that credit flow freely for productive use. But today, a handful of giant banks diverts that flow into an exponentially-growing self-feeding pool of digital profits for themselves. Rather than allowing the free exchange of labor an…",https://www.globalresearch.ca/public-funds-deposited-publicly-owned-banks/5894659,https://www.globalresearch.ca/wp-content/uploads/2015/04/Bankers-Public-Domain-300x300.jpg,2025-07-11T13:55:06Z,"A thriving economy requires that credit flow freely for productive use. But today, a handful of giant banks diverts that flow into an exponentially-growing self-feeding pool of digital profits for th… [+20294 chars]"
52,"{'id': None, 'name': 'Forbes'}","Zennon Kapron, Contributor, 
 Zennon Kapron, Contributor
 https://www.forbes.com/sites/zennonkapron/",Circle’s Asia Playbook After Its IPO Windfall,"Circle’s $7.2B IPO arms USDC stablecoin issuer with cash & credibility to conquer Asia’s cross-border payments - opportunities, challenges, and the Tether threat.",https://www.forbes.com/sites/digital-assets/2025/06/24/circles-asia-playbook-after-its-ipo-windfall/,https://imageio.forbes.com/specials-images/imageserve/685b6924d3356dad24ab6775/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-06-25T03:36:32Z,"Jeremy Allaire, chief executive officer of Circle Internet Financial Ltd., center, during the ... More company's initial public offering (IPO) on the floor of the New York Stock Exchange (NYSE) in Ne… [+7405 chars]"
53,"{'id': None, 'name': 'Forbes'}","Michael Foster, Contributor, 
 Michael Foster, Contributor
 https://www.forbes.com/sites/michaelfoster/",Our 8% Dividend Playbook For The $36-Trillion Debt Panic,"The rising US government debt load is not a good reason to avoid stocks, or, in our case, the 8%+ yielding closed-end funds (CEFs) that hold our favorite stocks.",https://www.forbes.com/sites/michaelfoster/2025/06/28/our-8-dividend-playbook-for-the-36-trillion-debt-panic/,https://imageio.forbes.com/specials-images/imageserve/685ae5ea291635e9de9cd2bf/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-06-28T11:15:00Z,"The words ""Government Debt"" with hundred dollar bills in the background.
getty
Those are some crazy numbers.
An old friend had messaged me, and that line caught my attention. As it turned out, he … [+5804 chars]"
54,"{'id': None, 'name': 'Forbes'}","Christopher Perkins, Contributor, 
 Christopher Perkins, Contributor
 https://www.forbes.com/sites/chrisperkins/",Why The Pro-Crypto SEC Is Exploring Tokenized IPOs,"Equity tokens could be the new ETFs. The crypto industry, considering its reputation for disrupting the legacy system, is actually breathing life back into it.",https://www.forbes.com/sites/chrisperkins/2025/07/01/why-the-pro-crypto-sec-is-exploring-tokenized-ipos/,https://imageio.forbes.com/specials-images/imageserve/686414fc2739c98ca4b3b577/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-07-01T17:16:01Z,"UNITED STATES - JUNE 3: SEC Chairman Paul Atkins testifies during the Senate Appropriations ... More Subcommittee on Financial Services and General Government hearing titled ""A Review of the Presiden… [+6790 chars]"
55,"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Bradley Peak,"The $1,150 trademark that could change crypto: What’s hiding in JPMorgan’s JPMD filing?","JPMD may be JPMorgan’s next digital currency. Here’s what the trademark filing reveals about stablecoins, deposit tokens and the GENIUS Act.",https://cointelegraph.com/explained/the-1-150-trademark-that-could-change-crypto-whats-hiding-in-jpmorgans-jpmd-filing,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/storage/uploads/view/6259d082e83d20491f43075c38d970ea.png",2025-06-25T14:50:00Z,"What is the JPMorgan crypto trademark? 
JPMD is a newly filed trademark by JPMorgan Chase, submitted to the US Trademark Office for crypto-related services between June 15 and 17, 2025. 
While a fi… [+6964 chars]"
56,"{'id': None, 'name': 'Investopedia'}",Aaron McDade,Citi Posts Better-Than-Expected Earnings,Citigroup on Tuesday reported second-quarter results that topped analysts' estimates.,https://www.investopedia.com/citi-earnings-q2-fy2025-11769905,https://s.yimg.com/ny/api/res/1.2/sKBQQ.RXbY4xThI9XZbdvg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/investopedia_245/b72a0573907eb852ff1f2184c9da2814,2025-07-15T13:40:19Z,"Smith Collection / Gado / Getty Images
 Citi shares have gained nearly 25% since the start of this year
Citigroup (C) on Tuesday reported second-quarter results that topped analysts' estimates.
Ci… [+1307 chars]"
57,"{'id': None, 'name': 'TheStreet'}","Jason Meshnick, CMT",Stock Market Today: Dow slumps; S&P 500 and Nasdaq rally,"The country's largest banks reported earnings that exceeded Wall Street's estimates. Core inflation, calmer than expected, still bothers the Street.",https://www.thestreet.com/investing/stock-market-today-cpi-and-banks-in-focus,https://media.zenfs.com/en/thestreet_881/cfea35c2075d107278476705dc8c2155,2025-07-15T16:28:26Z,"Stock Market Today: Dow slumps; S&amp;P 500 and Nasdaq rally originally appeared on TheStreet.
It's a tale of two markets: The Dow Jones Industrial Average, weighted in favor of the highest-priced s… [+3208 chars]"
58,"{'id': None, 'name': 'Yahoo Entertainment'}",David Hollerith,Wall Street banks are rallying on a 'tale of 2 quarters',"The stocks of the biggest Wall Street banks are rallying at the end of the second quarter as dealmaking intensifies, defying the gloom that settled over the ...",https://finance.yahoo.com/news/wall-street-banks-are-rallying-on-a-tale-of-2-quarters-080035031.html,https://s.yimg.com/ny/api/res/1.2/jUuwlCBfWQgoRdeXFXqu8w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/e576d010-b0cc-11ee-bfcb-4b2c5d3abc31,2025-06-30T08:00:35Z,"The stocks of the biggest Wall Street banks are rallying at the end of the second quarter, defying the gloom that settled over the industry as the quarter began.
Dealmaking froze in the weeks follow… [+5860 chars]"
59,"{'id': None, 'name': 'Yahoo Entertainment'}",Brian Sozzi,Why Jamie Dimon thinks asset prices are 'elevated': Opening Bid top takeaways,Earnings season is officially underway.,https://finance.yahoo.com/news/why-jamie-dimon-thinks-asset-prices-are-elevated-opening-bid-top-takeaways-161120122.html,https://s.yimg.com/ny/api/res/1.2/hSpjIjFLdfywu.REY3jdlA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/dba65b70-6186-11f0-bff5-df41db6f844c,2025-07-15T16:11:20Z,"Let the earnings barrage commence.
JPMorgan (JPM) is out with a big earnings beat, and CEO Jamie Dimon is voicing his support for Federal Reserve Chairman Jerome Powell and the very institution Pres… [+4030 chars]"
60,"{'id': None, 'name': 'Yahoo Entertainment'}",Brett LoGiurato,"Stock market today: S&P 500, Nasdaq futures climb after Nvidia boost, with CPI inflation, bank earnings in focus","Wall Street girded for a key consumer inflation print and for big banks to kick off earnings season, with tariff-driven concerns in focus for both events.",https://finance.yahoo.com/news/live/stock-market-today-sp-500-nasdaq-futures-climb-after-nvidia-boost-with-cpi-inflation-bank-earnings-in-focus-220710466.html,https://s.yimg.com/ny/api/res/1.2/3zbwb3XbewajSrPkAL12gQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/d92df8f0-60f8-11f0-bdf6-bf6f74acb059,2025-07-14T22:07:10Z,"Tech led as US stock futures rose on Tuesday, with a China green-light for Nvidia (NVDA) lifting spirits in the wait for a key consumer inflation print and for big banks to kick off earnings season.… [+5229 chars]"
61,"{'id': None, 'name': 'Yahoo Entertainment'}",Brian Sozzi,Why Netflix and Meta are the next tech catalysts: Opening Bid top takeaways,"Big banks deliver, for the most part.",https://finance.yahoo.com/news/why-netflix-and-meta-are-the-next-tech-catalysts-opening-bid-top-takeaways-151632607.html,https://s.yimg.com/ny/api/res/1.2/b3hZrc6WDrbnVc.6NrPexQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-06/da176bf0-52bd-11f0-9eaf-c55809750d79,2025-07-16T15:16:32Z,"Confusion abounds on where investors should take their cues.
Somewhat hotter-than-feared inflation readings this week have caused a rethink on interest rates. Expectations are now showing a 50/50 ch… [+3923 chars]"
62,"{'id': None, 'name': 'Barchart.com'}",Gavin McMaster,How To Get Paid During this New Earnings Season,Earnings season is here and we’ve got the first batch of big name companies reporting earnings this week with Delta Airlines (DAL) and Conagra Brands (CAG...,https://www.barchart.com/story/news/33265028/how-to-get-paid-during-this-new-earnings-season,https://s.yimg.com/ny/api/res/1.2/cSzgQarjFybc.ts1BsvEcQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDE-/https://media.zenfs.com/en/barchart_com_477/2a7b97caa9cbdc6b189759aed1654c99,2025-07-08T11:00:02Z,"OPTIONS TRADING open book on table by One Photo via Shutterstock
Earnings season is here and weve got the first batch of big name companies reporting earnings this week with Delta Airlines (DAL) and… [+4157 chars]"
63,"{'id': None, 'name': 'Yahoo Entertainment'}",Jacob Wade,Investing $10K in the S&P 500? Nearly $2K Goes to Just 3 Stocks,"Here's a breakdown of what you own when you put $10,000 into the S&P 500, including how many dollars are invested into the top 20 and top three companies.",https://finance.yahoo.com/news/investing-10k-p-500-nearly-160707201.html,https://s.yimg.com/ny/api/res/1.2/6yrDNKSkp_M_wxWD6LjIvQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/gobankingrates_644/68d66d621e2a960154454e2caff2da12,2025-07-14T16:07:07Z,"The S&amp;P 500 is a benchmark for the U.S. stock market. When you invest in the S&amp;P 500, youre investing in the top 500 companies in the United States (and some of the largest companies in the w… [+3580 chars]"
64,"{'id': None, 'name': 'Yahoo Entertainment'}",David Hollerith,Coinbase and PNC to work together as crypto reaches for Main Street,The largest US cryptocurrency exchange and a Pittsburgh regional lender announced a strategic partnership on Tuesday that shows how upstart crypto and old...,https://finance.yahoo.com/news/coinbase-and-pnc-to-work-together-as-crypto-reaches-for-main-street-140003222.html,https://s.yimg.com/ny/api/res/1.2/OqJ7R75PsjJlYs.SC0_M9w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-03/cc275cc0-e9dd-11ee-b6bc-95422c1fc7d9,2025-07-22T14:00:03Z,"The largest US cryptocurrency exchange and a Pittsburgh regional lender announced a strategic partnership Tuesday that shows how upstart crypto and old-school banking are coming closer together.
The… [+5904 chars]"
65,"{'id': None, 'name': 'Yahoo Entertainment'}",David Hollerith,Big banks are closer to getting one of biggest regulatory rollbacks since 2008,"US regulators on Wednesday proposed one of the most dramatic rollbacks of bank capital rules since the 2008 financial crisis, which would give a major...",https://finance.yahoo.com/news/big-banks-are-closer-to-getting-one-of-biggest-regulatory-rollbacks-since-2008-174007357.html,https://s.yimg.com/ny/api/res/1.2/GjY1aMuySVjaD5a3WLs1XQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTg-/https://s.yimg.com/os/creatr-uploaded-images/2024-10/9d5ee210-87bb-11ef-9beb-af9da1fa4a69,2025-06-25T17:40:07Z,"US regulators on Wednesday proposed one of the most dramatic rollbacks of bank capital rules since the 2008 financial crisis, which would give a major victory to lenders seeking relief from the new T… [+5275 chars]"
66,"{'id': None, 'name': 'Yahoo Entertainment'}",Alexis Keenan,More than 200 S&P 500 companies scrubbed 'diversity' and 'equity' from annual reports in 2025,"More than 200 S&P 500 companies scrubbed words such as 'diversity' and 'equity' from their annual reports in 2025, according to a new report from Freshfields...",https://finance.yahoo.com/news/more-than-200-sp-500-companies-scrubbed-diversity-and-equity-from-annual-reports-in-2025-143039186.html,https://s.yimg.com/ny/api/res/1.2/KHMjwq1bzXSk_wpQ2eO2LQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03NTI-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/bbe0cc60-5774-11f0-af66-3119fed8d837,2025-07-06T14:30:39Z,"More than 200 S&amp;P 500 (^GSPC) companies scrubbed words such as ""diversity"" and ""equity"" from their annual reports in 2025, according to Freshfields, a law firm and data provider, and nearly 60% f… [+4768 chars]"
67,"{'id': None, 'name': 'Yahoo Entertainment'}",Brian Sozzi,"Trump tariff fatigue, stock market euphoria, and Netflix sell-off: Opening Bid takeaways","The tariff man returns, just as surprisingly good earnings outlooks return!",https://finance.yahoo.com/news/trump-tariff-fatigue-stock-market-euphoria-and-netflix-sell-off-opening-bid-takeaways-145858120.html,https://s.yimg.com/ny/api/res/1.2/eCQoCah5UVGrj9wNs3ydmg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/1b9ed520-5e64-11f0-99cf-12997f256ba3,2025-07-11T14:58:58Z,"Investors have had their fair share of things to digest this week.
Trump the tariff man has returned in force. The president slapped a 50% tariff on copper imports, powering shares of metals play Fr… [+3991 chars]"
68,"{'id': None, 'name': 'Biztoc.com'}",youtube.com,"Fast Money: JPM, AMAT, C, EL",The final trades of the day with CNBC's Melissa Lee and the Fast Money traders.,https://biztoc.com/x/f8ec05f57df02491,https://biztoc.com/cdn/f8ec05f57df02491_s.webp,2025-07-02T23:17:48Z,"The final trades of the day with CNBC's Melissa Lee and the Fast Money traders.
This story appeared on youtube.com, 2025-07-02 22:36:00."
69,"{'id': None, 'name': 'Barchart.com'}",Wajeeh Khan,Circle Just Applied for a Bank Charter. How Should You Play CRCL Stock Here?,Circle has reportedly filed for a national trust bank charter with the OCC. JPMorgan analyst says CRCL shares are egregiously overvalued at current levels.,https://www.barchart.com/story/news/33154472/circle-just-applied-for-a-bank-charter-how-should-you-play-crcl-stock-here,https://s.yimg.com/ny/api/res/1.2/ZbZR.E4Q.yW0P1fopWZirw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/barchart_com_477/6103b61ef0e390f265561e3b29fd549b,2025-07-01T19:25:27Z,"Bitcoin and hundred dollar bills via Shutterstock
Circle (CRCL) shares remain in focus on Tuesday following reports the stablecoin firm has filed for a national trust bank charter with the Office of… [+1918 chars]"
70,"{'id': None, 'name': 'Investopedia'}",Bill McColl,"Top Stock Movers Now: Enphase Energy, Newmont, Stanley Black & Decker, and More",U.S. equities were slightly lower at midday as the market tried to gauge the effect of new Trump administration tariffs.,https://www.investopedia.com/top-stock-movers-now-enphase-energy-newmont-stanley-black-and-decker-and-more-11768154,https://s.yimg.com/ny/api/res/1.2/x0.RNpPWtSG2qReyHaL59g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/investopedia_245/ff3115039252ba6524472c940fa721e9,2025-07-08T15:46:05Z,"Cheng Xin / Getty Images
 Shares of alternative energy firms, including Enphase Energy, First Solar, and NextEra Energy, dipped when President Donald Trump signed an executive order designed to slas… [+1993 chars]"
71,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Zacks Research Has Positive Outlook of JPM FY2026 Earnings,"JPMorgan Chase & Co. (NYSE:JPM – Free Report) – Analysts at Zacks Research increased their FY2026 earnings per share (EPS) estimates for JPMorgan Chase & Co. in a report released on Tuesday, June 24th. Zacks Research analyst R. Department now forecasts that t…",https://www.etfdailynews.com/2025/06/28/zacks-research-has-positive-outlook-of-jpm-fy2026-earnings/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-06-28T06:07:00Z,"JPMorgan Chase &amp; Co. (NYSE:JPM – Free Report) – Analysts at Zacks Research increased their FY2026 earnings per share (EPS) estimates for JPMorgan Chase &amp; Co. in a report released on Tuesday, … [+6540 chars]"
72,"{'id': None, 'name': 'Biztoc.com'}",tipranks.com,"JPM, BAC, MS: U.S. Banks Hike Dividends and Stock Buybacks",,https://biztoc.com/x/c175509f34473e48,https://biztoc.com/cdn/950/og.png,2025-07-03T12:11:40Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Teslas sales plunge this quarter? { window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trumps Vietnam… [+697 chars]"
73,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Zacks Research Issues Positive Forecast for JPM Earnings,"JPMorgan Chase & Co. (NYSE:JPM – Free Report) – Equities researchers at Zacks Research increased their Q2 2025 earnings per share estimates for shares of JPMorgan Chase & Co. in a report released on Tuesday, June 24th. Zacks Research analyst R. Department now…",https://www.etfdailynews.com/2025/06/28/zacks-research-issues-positive-forecast-for-jpm-earnings/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-06-28T05:20:49Z,JPMorgan Chase &amp; Co. (NYSE:JPM – Free Report) – Equities researchers at Zacks Research increased their Q2 2025 earnings per share estimates for shares of JPMorgan Chase &amp; Co. in a report rele… [+6133 chars]
